"COUNTY","COUNTYNAME","CITYNAME","REGION","STATE","COUNTYCODE","IsHotspot","Hotspot","UFOReports","CEs","UFOReports21stCent","RateUFOper100000","RateCEper100000","RateUFO21stCent","Rank","POP1990","POP1960","POPDIF6090","EDUC1960","Ocean","Lake","River","Interstate","Military","Nuclear","LONGITUDE","LATITUDE"
"Uppsala","Uppsala","Uppsala","EU","SWE","20","1",,"15","8",,"5.75868794053963","3.07130023495447",,"132","260476.0",,"0.0",,"0","0","0","0","0","0",,
"Varmland","Varmland","Karlstad","EU","SWE","21","1",,"27","11",,"9.61901572530941","3.91885825845939",,"73","280694.0",,"0.0",,"0","0","0","0","0","0",,
"Vasterbotten","Vasterbotten","Umea","EU","SWE","22","1",,"29","6",,"11.7161776172527","2.42403674839711",,"98","247521.0",,"0.0",,"0","0","0","0","0","0",,
"Vasternorrla","Vasternorrland","Harnosand","EU","SWE","23","1",,"44","11",,"16.9254204428305","4.23135511070764",,"38","259964.0",,"0.0",,"0","0","0","0","0","0",,
"Vastmanland","Vastmanland","Vasteras","EU","SWE","24","1",,"36","7",,"14.126122732463","2.74674608686781",,"76","254847.0",,"0.0",,"0","0","0","0","0","0",,
"Arhus","Arhus","Arhus","EU","DEN","01","1",,"54","7",,"9.38249296313028","1.21624908781318",,"167","575540.0",,"0.0",,"1","0","0","0","0","0",,
"Bornholm","Bornholm","Ronne","EU","DEN","02","0",,"8","1",,"16.8424598412598","2.10530748015748",,,"47499.0",,"0.0",,"0","0","0","0","0","0",,
"Faroe Islands","Faroe Islands","Torshavn","A","DEN","14","0",,"0","0",,"0.0","0.0",,,"41969.0",,"0.0",,"0","0","0","0","0","0",,
"Frederiksborg","Frederiksborg","Hillerod","EU","DEN","03","1",,"48","7",,"14.5458071710829","2.12126354578293",,"91","329992.0",,"0.0",,"1","0","0","0","0","0",,
"Fyn","Fyn","Odense","EU","DEN","04","1",,"58","18",,"12.7858632441703","3.96802652405285",,"63","453626.0",,"0.0",,"1","0","0","0","0","0",,
"Kobenhaven","Kobenhaven","Copenhagen","EU","DEN","05","1",,"105","12",,"16.8084983767793","1.92097124306049",,"80","624684.0",,"0.0",,"1","0","0","0","0","0",,
"Nordjylland","Nordjylland","Alborg","EU","DEN","06","1",,"50","4",,"10.362672823476","0.829013825878081",,"172","482501.0",,"0.0",,"0","0","0","0","0","0",,
"Ribe","Ribe","Ribe","EU","DEN","07","1",,"26","6",,"12.1778148316417","2.81026496114809",,"88","213503.0",,"0.0",,"1","0","0","0","0","0",,
"Ringkobing","Ringkobing","Ringkobing","EU","DEN","09","1",,"21","4",,"7.96906484921391","1.51791711413598",,"170","263519.0",,"0.0",,"0","0","0","0","0","0",,
"Roskilde","Roskilde","Roskilde","EU","DEN","08","0",,"7","3",,"3.44410222095392","1.47604380898025",,,"203246.0",,"0.0",,"0","0","0","0","0","0",,
"Akershus","Akershus",,"EU","NOR","01","1",,"13","8",,"3.25165021248284","2.00101551537405",,"193","399797.0",,"0.0",,"0","0","0","0","0","0",,
"Oslo","Oslo","Oslo","EU","NOR","11","1",,"19","4",,"4.2295534481991","0.890432304884021",,"212","449220.0",,"0.0",,"0","0","0","0","0","0",,
"Ostfold","Ostfold","Moss","EU","NOR","12","0",,"5","2",,"2.12032415515684","0.848129662062736",,,"235813.0",,"0.0",,"0","0","0","0","0","0",,
"Rogaland","Rogaland","Stavanger","EU","NOR","13","0",,"20","2",,"6.12349247269688","0.612349247269688",,,"326611.0",,"0.0",,"0","0","0","0","0","0",,
"Sogn Fjordan","Sogn og Fjordane","Hermansverk","EU","NOR","14","0",,"5","0",,"4.74086435438909","0.0",,,"105466.0",,"0.0",,"0","0","0","0","0","0",,
"Sor-Trondela","Sor-Trondelag","Trondheim","EU","NOR","15","1",,"32","5",,"12.9369244079336","2.02139443873962",,"105","247354.0",,"0.0",,"0","0","0","0","0","0",,
"Telemark","Telemark","Skjen","EU","NOR","16","0",,"16","3",,"9.8404009963406","1.84507518681386",,,"162595.0",,"0.0",,"0","0","0","0","0","0",,
"Troms","Troms","Tromso","EU","NOR","17","1",,"16","5",,"10.9144240935912","3.41075752924725",,"79","146595.0",,"0.0",,"0","0","0","0","0","0",,
"Vest-Agder","Vest-Agder","Kristiansand","EU","NOR","18","1",,"23","6",,"16.279267291413","4.24676538036862",,"39","141284.0",,"0.0",,"0","0","0","0","0","0",,
"Vestfold","Vestfold","Tonsberg","EU","NOR","19","0",,"16","3",,"8.2929913856552","1.55493588481035",,,"192934.0",,"0.0",,"0","0","0","0","0","0",,
"Svalbard","Svalbard","Spitsbergen","EU","NOR","20","0",,"2","1",,"200.0","100.0",,,"1000.0",,"0.0",,"0","0","0","0","0","0",,
"Aland","Ahvenanmaa","Mariehamn","EU","FIN","01","0",,"5","3",,"21.1945233351702","12.7167140011021",,,"23591.0",,"0.0",,"0","0","0","0","0","0",,
"Hame","Hame","Hameenlinna","EU","FIN","02","0",,"7","2",,"1.03282921431206","0.295094061232018",,,"677750.0",,"0.0",,"0","0","0","0","0","0",,
"Keski-Suomi","Keski-Suomi","Jyvaskyla","EU","FIN","03","1",,"10","5",,"4.03725579649001","2.018627898245",,"187","247693.0",,"0.0",,"0","0","0","0","0","0",,
"Kuopio","Kuopio","Kuopio","EU","FIN","04","1",,"14","9",,"5.46798106516271","3.51513068474746",,"115","256036.0",,"0.0",,"0","0","0","0","0","0",,
"Kymi","Kymi","Kouvola","EU","FIN","05","1",,"7","5",,"2.05480457340789","1.46771755243421",,"211","340665.0",,"0.0",,"0","0","0","0","0","0",,
"Lappi","Lappi","Rovaniemi","EU","FIN","06","1",,"23","4",,"11.4460319593118","1.99061425379336",,"116","200943.0",,"0.0",,"0","0","0","0","0","0",,
"Mikkeli","Mikkeli","Mikkeli","EU","FIN","07","1",,"10","7",,"4.1835927858126","2.92851495006882",,"155","239029.0",,"0.0",,"0","0","0","0","0","0",,
"Oulu","Oulu","Oulu","EU","FIN","08","1",,"21","13",,"4.85952501614056","3.00827739094416",,"142","432141.0",,"0.0",,"0","0","0","0","0","0",,
"Pohjois-Karjala","Pohjois-Karjala","Ioensuu","EU","FIN","09","0",,"4","3",,"2.25267082284433","1.68950311713325",,,"177567.0",,"0.0",,"0","0","0","0","0","0",,
"Turku Pori","Turku ja Pori","Turku","EU","FIN","10","1",,"10","5",,"1.40242619732137","0.701213098660683",,"244","713050.0",,"0.0",,"0","0","0","0","0","0",,
"Uusimaa","Uusimaa","Helsinki","EU","FIN","11","1",,"27","6",,"2.3571979987389","0.505113856872621",,"243","1187851.0",,"0.0",,"0","0","0","0","0","0",,
"Vaasa","Vaasa","Vaasa","EU","FIN","12","1",,"21","9",,"4.72602554754382","2.02543952037592",,"183","444348.0",,"0.0",,"0","0","0","0","0","0",,
"Baden-Wurtte","Baden-Wurttemberg","Stuttgart","EU","GER",,"1",,"181","11",,"1.91885491219967","0.116615491901637",,"257","9432709.0",,"0.0",,"0","1","1","0","0","0",,
"Burgos","Burgos",,"EU","ESP","09","0",,"10","2",,"2.20068606388041","0.550171515970104",,,"363523.0",,"0.0",,"0","0","0","0","0","0",,
"Caceres","Caceres",,"EU","ESP","10","1",,"24","12",,"4.98280930788779","2.61004297079836",,"139","421449.0",,"0.0",,"0","0","0","0","0","0",,
"Cadiz","Cadiz","Cadiz","EU","ESP","11","1",,"46","16",,"4.24934337527368","1.41644779175789",,"196","988388.0",,"0.0",,"0","0","0","0","0","0",,
"Castellon","Castellon",,"EU","ESP","12","1",,"15","4",,"3.47308245329283","0.926155320878088",,"216","431893.0",,"0.0",,"0","0","0","0","0","0",,
"Ciudad Real","Ciudad Real",,"EU","ESP","13","0",,"17","2",,"3.57797566555609","0.420938313594834",,,"475129.0",,"0.0",,"0","0","0","0","0","0",,
"Cordoba","Cordoba","Cordoba","EU","ESP","14","0",,"13","3",,"1.80349406164898","0.41619093730361",,,"720823.0",,"0.0",,"0","0","0","0","0","0",,
"Cuenca","Cuenca",,"EU","ESP","15","0",,"9","2",,"3.70413242273411","0.926033105683528",,,"215975.0",,"0.0",,"0","0","0","0","0","0",,
"Girona","Girona",,"EU","ESP","16","1",,"37","10",,"7.70877944325482","1.9271948608137",,"149","467000.0",,"0.0",,"0","0","0","0","0","0",,
"Granada","Granada","Granada","EU","ESP","17","1",,"25","11",,"2.504554334329","1.45000514092732",,"206","758618.0",,"0.0",,"0","0","0","0","0","0",,
"Guadalajara","Guadalajara","Guadalajara","EU","ESP","18","0",,"4","3",,"2.7879810138493","2.09098576038697",,,"143473.0",,"0.0",,"0","0","0","0","0","0",,
"Guipuzcoa","Guipuzcoa",,"EU","ESP","19","0",,"25","1",,"3.59877411358595","0.287901929086876",,,"694681.0",,"0.0",,"0","0","0","0","0","0",,
"Huelva","Huelva","Huelva","EU","ESP","20","1",,"36","21",,"8.12262293828718","4.5391128184546",,"62","418584.0",,"0.0",,"0","0","0","0","0","0",,
"Huesca","Huesca","Huesca","EU","ESP","21","1",,"16","4",,"6.97976333949104","1.86127022386428",,"161","214907.0",,"0.0",,"0","0","0","0","0","0",,
"Jaen","Jaen",,"EU","ESP","22","1",,"18","4",,"2.65699312776542","0.625174853591864",,"233","639821.0",,"0.0",,"0","0","0","0","0","0",,
"La Coruna","La Coruna","La Coruna","EU","ESP","23","1",,"44","9",,"3.65924723795444","0.914811809488611",,"214","1093121.0",,"0.0",,"0","0","0","0","0","0",,
"Las Palmas","Las Palmas","Las Palmas","A","CNI","01","0",,"0","0",,"0.0","0.0",,,"708762.0",,"0.0",,"0","0","0","0","0","0",,
"Leon","Leon",,"EU","ESP","24","0",,"6","2",,"0.9549146592769","0.76393172742152",,,"523607.0",,"0.0",,"0","0","0","0","0","0",,
"Lerida","Lerida",,"EU","ESP","25","1",,"27","8",,"7.64525993883792","2.26526220410012",,"145","353160.0",,"0.0",,"0","0","0","0","0","0",,
"Logrono","Logrono","Logrono","EU","ESP","26","0",,"9","3",,"2.35896347145064","0.786321157150215",,,"254349.0",,"0.0",,"0","0","0","0","0","0",,
"Lugo","Lugo",,"EU","ESP","27","0",,"17","3",,"3.70036880342407","0.740073760684815",,,"405365.0",,"0.0",,"0","0","0","0","0","0",,
"Madrid","Madrid","Madrid","EU","ESP","28","1",,"87","18",,"1.83490349154398","0.384049567997576",,"252","4686895.0",,"0.0",,"0","0","0","0","0","0",,
"Malaga","Malaga","Malaga","EU","ESP","29","1",,"36","8",,"3.21760046957466","0.682521311727959",,"224","1025609.0",,"0.0",,"0","0","0","0","0","0",,
"Murcia","Murcia","Murcia","EU","ESP","30","1",,"39","4",,"3.87237084335004","0.418634685767572",,"231","955487.0",,"0.0",,"0","0","0","0","0","0",,
"Navarra","Navarra","Pamplona","EU","ESP","31","1",,"25","7",,"4.51864629215602","1.37524017587357",,"201","509002.0",,"0.0",,"0","0","0","0","0","0",,
"Orense","Orense",,"EU","ESP","32","0",,"10","1",,"2.09224961002792","0.0",,,"430159.0",,"0.0",,"0","0","0","0","0","0",,
"Oviedo","Oviedo","Oviedo","EU","ESP","33","1",,"25","5",,"1.94766793324103","0.442651803009324",,"247","1129556.0",,"0.0",,"0","0","0","0","0","0",,
"Palencia","Palencia",,"EU","ESP","34","1",,"5","4",,"2.65281543301906","2.12225234641525",,"195","188479.0",,"0.0",,"0","0","0","0","0","0",,
"Pontevedra","Pontevedra",,"EU","ESP","35","1",,"15","6",,"1.47180863770525","0.679296294325498",,"240","883267.0",,"0.0",,"0","0","0","0","0","0",,
"Salamanca","Salamanca","Salamanca","EU","ESP","36","1",,"12","5",,"3.29394326182732","1.37247635909471",,"208","364305.0",,"0.0",,"0","0","0","0","0","0",,
"Santa Cruz","Santa Cruz de Tenerife","Santa Cruz de Tenerife","A","CNI","02","0",,"0","0",,"0.0","0.0",,,"658884.0",,"0.0",,"0","0","0","0","0","0",,
"Santander","Santander",,"EU","ESP","37","1",,"11","6",,"2.14376894068581","1.16932851310135",,"221","513115.0",,"0.0",,"0","0","0","0","0","0",,
"Segovia","Segovia",,"EU","ESP","38","0",,"4","1",,"2.67807526730539","0.669518816826347",,,"149361.0",,"0.0",,"0","0","0","0","0","0",,
"Sevilla","Sevilla","Seville","EU","ESP","39","1",,"112","62",,"6.76447648701796","3.85575159760023",,"81","1478311.0",,"0.0",,"0","0","0","0","0","0",,
"Soria","Soria",,"EU","ESP","40","0",,"2","2",,"1.9857226541169","1.9857226541169",,,"100719.0",,"0.0",,"0","0","0","0","0","0",,
"Tarragona","Tarragona","Tarragona","EU","ESP","41","1",,"30","11",,"5.65247051944255","2.14404054185752",,"163","513050.0",,"0.0",,"0","0","0","0","0","0",,
"Teruel","Teruel",,"EU","ESP","42","0",,"2","1",,"1.30329668897476","0.651648344487381",,,"153457.0",,"0.0",,"0","0","0","0","0","0",,
"Toledo","Toledo",,"EU","ESP","43","0",,"8","2",,"1.6855092555527","0.421377313888175",,,"474634.0",,"0.0",,"0","0","0","0","0","0",,
"Valencia","Valencia","Valencia","EU","ESP","44","1",,"38","13",,"1.35547009639329","0.484096462997603",,"241","2065704.0",,"0.0",,"0","0","0","0","0","0",,
"Valladolid","Valladolid","Valladolid","EU","ESP","45","1",,"21","12",,"3.73609859979327","2.07561033321848",,"166","481786.0",,"0.0",,"0","0","0","0","0","0",,
"Vizcaya","Vizcaya",,"EU","ESP","46","1",,"37","9",,"3.02704666192429","0.756761665481073",,"228","1189278.0",,"0.0",,"0","0","0","0","0","0",,
"Zamora","Zamora",,"EU","ESP","47","0",,"5","3",,"2.19518727142613","1.31711236285568",,,"227771.0",,"0.0",,"0","0","0","0","0","0",,
"Zaragoza","Zaragoza",,"EU","ESP","48","1",,"22","5",,"2.53443206997929","0.603436207137926",,"235","828588.0",,"0.0",,"0","0","0","0","0","0",,
"Andorra","Andorra","Andorra la Vella","EU","AND","01","0",,"13","2",,"43.3333333333333","6.66666666666667",,,"30000.0",,"0.0",,"0","0","0","0","0","0",,
"Aveiro","Aveiro",,"EU","POR","01","0",,"6","0",,"1.1004530198265","0.0",,,"545230.0",,"0.0",,"1","0","0","0","0","0",,
"Azores","Azores",,"A","AZO","01","0",,"0","0",,"0.0","0.0",,,"275900.0",,"0.0",,"0","0","0","0","0","0",,
"Beja","Beja",,"EU","POR","02","0",,"15","2",,"7.3371160242614","0.978282136568186",,,"204440.0",,"0.0",,"1","0","0","0","0","0",,
"Braga","Braga",,"EU","POR","03","0",,"2","0",,"0.328183585897951","0.0",,,"609415.0",,"0.0",,"1","0","0","0","0","0",,
"Braganca","Braganca",,"EU","POR","04","0",,"7","0",,"3.88037362454614","0.0",,,"180395.0",,"0.0",,"0","0","0","0","0","0",,
"Castelo Bran","Castelo Branco",,"EU","POR","05","0",,"6","1",,"2.35890782567671","0.393151304279452",,,"254355.0",,"0.0",,"0","0","0","0","0","0",,
"Coimbra","Coimbra",,"EU","POR","06","0",,"20","3",,"5.00776203114828","0.751164304672242",,,"399380.0",,"0.0",,"1","0","0","0","0","0",,
"Evora","Evora","Evora","EU","POR","07","0",,"18","1",,"10.0854461409161","0.560302563384227",,,"178475.0",,"0.0",,"0","0","0","0","0","0",,
"Faro","Faro",,"EU","POR","08","1",,"20","4",,"7.46157289956723","1.49231457991345",,"177","268040.0",,"0.0",,"1","0","0","0","0","0",,
"Guarda","Guarda",,"EU","POR","09","0",,"6","0",,"2.84738041002278","0.0",,,"210720.0",,"0.0",,"0","0","0","0","0","0",,
"Leiria","Leiria",,"EU","POR","10","0",,"6","2",,"1.59176526768186","0.53058842256062",,,"376940.0",,"0.0",,"1","0","0","0","0","0",,
"Lisbon","Lisbon",,"EU","POR","11","0",,"62","3",,"3.95403119858165","0.191324090253951",,,"1568020.0",,"0.0",,"1","0","0","0","0","0",,
"Madeira","Madeira",,"A","POR","12","0",,"8","1",,"3.0441400304414","0.380517503805175",,,"262800.0",,"0.0",,"0","0","0","0","0","0",,
"Oporto","Oporto",,"EU","POR","13","0",,"30","3",,"2.29084578026207","0.229084578026207",,,"1309560.0",,"0.0",,"1","0","0","0","0","0",,
"Portalegre","Portalegre",,"EU","POR","14","0",,"2","0",,"1.37414545329623","0.0",,,"145545.0",,"0.0",,"0","1","0","0","0","0",,
"Santarem","Santarem","Santarem","EU","POR","15","1",,"31","10",,"7.24307526957091","2.33647589340997",,"146","427995.0",,"0.0",,"0","1","0","0","0","0",,
"Setubal","Setubal",,"EU","POR","16","0",,"7","0",,"1.49077317886084","0.0",,,"469555.0",,"0.0",,"1","0","0","0","0","0",,
"Viano Castel","Viano do Castelo",,"EU","POR","17","0",,"12","3",,"4.79022793501257","1.19755698375314",,,"250510.0",,"0.0",,"1","0","0","0","0","0",,
"Vila Real","Vila Real",,"EU","POR","18","0",,"3","1",,"1.12949680917151","0.376498936390505",,,"265605.0",,"0.0",,"0","0","0","0","0","0",,
"Viseu","Viseu",,"EU","POR","19","0",,"7","1",,"1.70401295049842","0.243430421499775",,,"410795.0",,"0.0",,"0","0","0","0","0","0",,
"Antwerp","Antwerp","Antwerp","EU","BEL","01","1",,"72","7",,"4.58634949511936","0.445895089803271",,"226","1569876.0",,"0.0",,"0","0","1","0","0","0",,
"Sonderjylland","Sonderjylland","Abenra","EU","DEN","10","1",,"37","4",,"14.7485570330687","1.59443859816958",,"102","250872.0",,"0.0",,"1","0","0","0","0","0",,
"Storstrom","Storstrom","Nykobing","EU","DEN","11","0",,"23","2",,"8.84071340713407","0.768757687576876",,,"260160.0",,"0.0",,"0","0","0","0","0","0",,
"Vejle","Vejle","Vejle","EU","DEN","12","1",,"45","17",,"13.7800519967295","5.20579742098671",,"33","326559.0",,"0.0",,"1","0","0","0","0","0",,
"Vestsjaelland","Vestsjaelland","Soro","EU","DEN","13","1",,"50","14",,"17.9473926028027","5.02526992878475",,"21","278592.0",,"0.0",,"1","0","0","0","0","0",,
"Viborg","Viborg","Viborg","EU","DEN","14","1",,"24","5",,"10.35562957913","2.15742282898541",,"122","231758.0",,"0.0",,"0","0","0","0","0","0",,
"Aust-Agder","Aust-Agder","Arendal","EU","NOR","02","0",,"8","1",,"8.37915684734224","1.04739460591778",,,"95475.0",,"0.0",,"0","0","0","0","0","0",,
"Buskerud","Buskerud","Drammen","EU","NOR","03","0",,"16","3",,"7.22726122935714","1.35511148050446",,,"221384.0",,"0.0",,"0","0","0","0","0","0",,
"Finnmark","Finnmark","Vadso","EU","NOR","04","1",,"12","4",,"16.0664078189851","5.35546927299505",,"24","74690.0",,"0.0",,"0","0","0","0","0","0",,
"Hedmark","Hedmark","Hamar","EU","NOR","05","1",,"15","5",,"8.0513137060197","2.6837712353399",,"123","186305.0",,"0.0",,"0","0","0","0","0","0",,
"Hordaland","Hordaland","Bergen","EU","NOR","06","0",,"23","2",,"5.71651551039784","0.497088305251986",,,"402343.0",,"0.0",,"0","0","0","0","0","0",,
"More Romsdal","More og Romsdal","Molde","EU","NOR","07","0",,"4","1",,"1.68428853546901","0.421072133867253",,,"237489.0",,"0.0",,"0","0","0","0","0","0",,
"Nordland","Nordland","Bodo","EU","NOR","08","1",,"32","8",,"13.2753642428064","3.3188410607016",,"68","241048.0",,"0.0",,"0","0","0","0","0","0",,
"Nord-Trondel","Nord-Trondelag","Steinkjer","EU","NOR","09","1",,"24","6",,"18.9501610763691","4.73754026909229",,"22","126648.0",,"0.0",,"0","0","0","0","0","0",,
"Oppland","Oppland","Lillehammer","EU","NOR","10","0",,"5","1",,"2.75300077084022","0.550600154168043",,,"181620.0",,"0.0",,"0","0","0","0","0","0",,
"Bavaria","Bavaria","Munich","EU","GER",,"1",,"230","16",,"2.05443566688566","0.144806038194584",,"255","11049263.0",,"0.0",,"0","1","0","0","0","0",,
"Berlin","Berlin","Berlin","EU","GER",,"0",,"50","1",,"1.45253787114234","0.0302612056487987",,,"3304561.0",,"0.0",,"0","0","0","0","0","0",,
"Brandenberg","Brandenberg",,"EU","GER",,"0",,"5","0",,,,,,,,"0.0",,"0","0","0","0","0","0",,
"Bremen","Bremen",,"EU","GER",,"0",,"10","1",,"1.51059227301841","0.151059227301841",,,"661992.0",,"0.0",,"0","0","0","0","0","0",,
"Hamburg","Hamburg","Hamburg","EU","GER",,"0",,"31","2",,"1.74664861796428","0.124760615568877",,,"1603070.0",,"0.0",,"0","0","0","0","0","0",,
"Hesse","Hesse","Wiesbaden","EU","GER",,"1",,"147","16",,"2.58579264959708","0.287310294399676",,"250","5568892.0",,"0.0",,"0","0","1","0","0","0",,
"Lower Saxony","Lower Saxony",,"EU","GER",,"0",,"71","3",,"0.94642365290859","0.0417539846871437",,,"7184943.0",,"0.0",,"0","0","0","0","0","0",,
"Mecklenburg","Mecklenburg-West Pomerani",,"EU","GER",,"0",,"4","2",,,,,,,,"0.0",,"0","0","0","0","0","0",,
"Nor Rhine-W","North Rhine-Westphalia","Dusseldorf","EU","GER",,"1",,"155","10",,"0.912643484297406","0.059262563915416",,"261","16874059.0",,"0.0",,"0","0","1","0","0","0",,
"Rhineland-Palatinate","Rhineland-Palatinate","Mainz","EU","GER",,"1",,"93","4",,"2.5183711066188","0.109494395939948",,"253","3653155.0",,"0.0",,"0","0","1","0","0","0",,
"Saarland","Saarland",,"EU","GER",,"0",,"18","1",,"1.61268595692041","0.0948638798188479",,,"1054142.0",,"0.0",,"0","0","0","0","0","0",,
"Saxony","Saxony",,"EU","GER",,"0",,"7","3",,,,,,,,"0.0",,"0","0","0","0","0","0",,
"Saxony-Anhalt","Saxony-Anhalt",,"EU","GER",,"0",,"14","2",,,,,,,,"0.0",,"0","0","0","0","0","0",,
"Schleswig-Holstein","Schleswig-Holstein","Kiel","EU","GER",,"1",,"44","4",,"1.71569057520476","0.15597187047316",,"258","2564565.0",,"0.0",,"1","0","0","0","0","0",,
"Thuringia","Thuringia",,"EU","GER",,"0",,"5","2",,,,,,,,"0.0",,"0","0","0","0","0","0",,
"Antrim","Antrim","Antrim","EU","NI","01","0",,"1","0",,"2.25306416726748","0.0",,,"44384.0",,"0.0",,"0","1","0","0","0","0",,
"Ards","Ards","Newtownards","EU","NI","02","0",,"3","0",,"5.2059834102662","0.0",,,"57626.0",,"0.0",,"1","0","0","0","0","0",,
"Armagh","Armagh","Armagh","EU","NI","03","0",,"8","2",,"16.8003696081314","4.20009240203284",,,"47618.0",,"0.0",,"0","0","0","0","0","0",,
"Ballymena","Ballymena","Ballymena","EU","NI","04","0",,"3","1",,"5.51207143644582","1.83735714548194",,,"54426.0",,"0.0",,"0","0","0","0","0","0",,
"Ballymoney","Ballymoney","Ballymoney","EU","NI","05","0",,"2","0",,"8.74393389585975","0.0",,,"22873.0",,"0.0",,"0","0","0","0","0","0",,
"Banbridge","Banbridge","Banbridge","EU","NI","06","0",,"2","0",,"6.69232056215493","0.0",,,"29885.0",,"0.0",,"0","0","0","0","0","0",,
"Belfast","Belfast","Belfast","EU","NI","07","1",,"25","8",,"8.46817490507176","2.70981596962296",,"118","295223.0",,"0.0",,"1","0","0","0","0","0",,
"Carrickfergus","Carrickfergus","Carrickfergus","EU","NI","08","0",,"0","0",,"0.0","0.0",,,"28458.0",,"0.0",,"0","0","0","0","0","0",,
